User,H.char1,H.char2,H.char3,H.char4,H.char5,H.char6,H.char7,H.char8,H.char9,DD.char1.char2,UD.char1.char2,DD.char2.char3,UD.char2.char3,DD.char3.char4,UD.char3.char4,DD.char4.char5,UD.char4.char5,DD.char5.char6,UD.char5.char6,DD.char6.char7,UD.char6.char7,DD.char7.char8,UD.char7.char8,DD.char8.char9,UD.char8.char9
qwerty1,0.0,0.0,0.1507,0.1181,0.1145,0.1285,0.171,0.1507,0.1141,0.0,0.0,0.0,0.0,1.5001,1.3494,0.6483,0.5302,0.779,0.6646,1.1163,0.9878,0.9295,0.7586,0.2302,0.0795
qwerty1,0.0,0.0,0.1583,0.1299,0.0983,0.1361,0.1226,0.122,0.1208,0.0,0.0,0.0,0.0,0.846,0.6877,0.4428,0.3129,0.8321,0.7338,0.3841,0.248,0.4607,0.3381,0.2168,0.0948
qwerty1,0.0,0.0,0.1338,0.1342,0.1244,0.1172,0.1247,0.1289,0.1031,0.0,0.0,0.0,0.0,0.8125,0.6787,0.4931,0.3589,0.5139,0.3896,0.3375,0.2204,0.4451,0.3204,0.2079,0.079
qwerty1,0.0,0.0,0.1455,0.145,0.1363,0.135,0.1374,0.1197,0.109,0.0,0.0,0.0,0.0,0.6431,0.4976,0.4403,0.2953,0.7787,0.6425,0.3719,0.2369,0.4285,0.2911,0.1829,0.0632
qwerty1,0.0,0.0,0.1609,0.1396,0.1302,0.1414,0.1278,0.1382,0.1141,0.0,0.0,0.0,0.0,0.7967,0.6358,0.4547,0.3151,0.4941,0.3638,0.4653,0.324,0.5937,0.4659,0.2016,0.0634
qwerty1,0.0,0.0,0.1136,0.134,0.144,0.1065,0.1187,0.1139,0.1113,0.0,0.0,0.0,0.0,0.7974,0.6839,0.3715,0.2376,0.7734,0.6294,0.2805,0.174,0.3775,0.2589,0.1695,0.0556
qwerty1,0.0,0.0,0.1139,0.1564,0.1284,0.1621,0.1537,0.1228,0.1217,0.0,0.0,0.0,0.0,0.6098,0.4959,0.4038,0.2474,0.5388,0.4104,0.431,0.269,0.4547,0.301,0.186,0.0632
qwerty1,0.0,0.0,0.1287,0.132,0.1321,0.1349,0.1271,0.1254,0.1134,0.0,0.0,0.0,0.0,0.8933,0.7647,0.4763,0.3443,0.6203,0.4882,0.4334,0.2985,0.5075,0.3804,0.1895,0.064
qwerty1,0.0,0.0,0.1145855573061079,0.1334277786934568,0.1443583423732188,0.1057252010634782,0.1198218295444681,0.1150230168347588,0.1108788729912428,0.0,0.0,0.0,0.0,0.8035574413347438,0.6874664166903506,0.3706737145654732,0.2366113921521171,0.768414519178925,0.624827025668501,0.2783008057397612,0.1728379516938656,0.3740233683803814,0.2600012875916404,0.1707475077082184,0.0554920907771252
qwerty1,0.0,0.0,0.1462790639683055,0.1440379059365418,0.1375062950197303,0.1346957935228337,0.1373269003392468,0.1187490413989679,0.1082124538449444,0.0,0.0,0.0,0.0,0.6481527351196814,0.5015272026104507,0.4441517595577234,0.2964666007937482,0.7761510465341455,0.6398941576644528,0.3698093424469932,0.2352678269093161,0.4310187646753904,0.2931643773014346,0.1817498567048474,0.0635679518114421
qwerty1,0.0,0.0,0.1602447722670013,0.1400322111262866,0.1308712782771165,0.1422990565487518,0.1265698595088102,0.1384473052750242,0.1142883836924416,0.0,0.0,0.0,0.0,0.8012454192205466,0.6339526413561282,0.452373031587566,0.3124604590623974,0.4898432843466955,0.3655238729671542,0.4673874739302253,0.3256564999767101,0.5924232958455207,0.4650811854052234,0.2015822556749509,0.063430314318572
qwerty1,0.0,0.0,0.114709908181365,0.1330185287566932,0.1448440505397123,0.1049695667377566,0.1199746288972426,0.1150164144373439,0.110804578453238,0.0,0.0,0.0,0.0,0.8044465377534473,0.6857864242037948,0.3689332042642642,0.2345911562603581,0.7690280576922266,0.6298643496835231,0.279127916159014,0.1711934294969403,0.3747911409806705,0.259102227811055,0.1694563114914951,0.0549693514077559
qwerty1,0.0,0.0,0.145122233401747,0.1438074666308314,0.1375841935554652,0.1348536604806151,0.1366775939048184,0.1195685033570896,0.1082533376519711,0.0,0.0,0.0,0.0,0.6405045747408545,0.5016031644238186,0.4377118941012517,0.2942289357176134,0.7762543005978744,0.6382003710510672,0.3755532758255823,0.2346551274986798,0.4244264404845728,0.2932124888100778,0.181682933016202,0.0637494421820778
qwerty1,0.0,0.0,0.1586314520605237,0.1292571392520098,0.0980807667862956,0.1363203922412051,0.1232011403371027,0.1216324929254569,0.1216970084956263,0.0,0.0,0.0,0.0,0.8490220283899136,0.6841920909709284,0.4468383692796501,0.3152032987170329,0.8242415211136487,0.7307674707627944,0.3867425529416341,0.2500019298526584,0.4618282715213763,0.3380610195564559,0.2146511099051317,0.0953311741697211
qwerty1,0.0,0.0,0.1580809008695314,0.1289187361261756,0.0973562245200888,0.1361565689401863,0.1225295755357338,0.1217609704285085,0.1212747523312754,0.0,0.0,0.0,0.0,0.8489631300189776,0.6808156335897895,0.4501945372776317,0.314137128293568,0.8304281437378717,0.730951107002181,0.3852401146400931,0.2495912756618751,0.4591794173678995,0.3400869745891734,0.215054533040736,0.094736284513616
qwerty1,0.0,0.0,0.1346039887626006,0.1333194311410429,0.1236525390708526,0.1164315242465827,0.1238357399811575,0.1277995387476039,0.1034324934067341,0.0,0.0,0.0,0.0,0.8080730264854455,0.6816221507713778,0.492951871648899,0.3578150800443975,0.5154100237306019,0.3928724732644749,0.3398628285286357,0.2184723475547474,0.4488355491861326,0.3182724309503793,0.2080883297916393,0.0792414181284541
qwerty1,0.0,0.0,0.1604683218491396,0.1389474397051631,0.1318628367830929,0.1433433763629305,0.1257867025352972,0.1391014681430293,0.1151585524235575,0.0,0.0,0.0,0.0,0.8088387756379893,0.634168500468085,0.448109001395312,0.314250867313471,0.4858043084113409,0.3664819462056732,0.4635305797781665,0.3275563136931739,0.5866972148770583,0.4674924117364585,0.2022923050152418,0.0629910977297139
qwerty1,0.0,0.0,0.1594221552273126,0.1289158100395378,0.0978534009641634,0.1372399202870261,0.12220813800771,0.1217904994062739,0.121508873763161,0.0,0.0,0.0,0.0,0.8553707658437771,0.6847600581276944,0.4511875837804941,0.3156406459010608,0.8164855754076819,0.7286711225804943,0.3860600887048637,0.2506158123081491,0.4612547811652511,0.3362604167228574,0.2137534138906024,0.0959674487975996
qwerty1,0.0,0.0,0.1589250332418026,0.1294926507226431,0.0988708577973816,0.1359810263872438,0.1242506017125587,0.1224052727939796,0.1222041563974781,0.0,0.0,0.0,0.0,0.844555250324647,0.6775469408485845,0.445677293103435,0.3145237125607186,0.8317872997090464,0.7304955702738011,0.3858707250276605,0.249188572246953,0.4582145106223361,0.3373705100731848,0.2163477195120604,0.0945380566052535
qwerty1,0.0,0.0,0.1335640602116083,0.1338015966928356,0.124263098683221,0.116187160597769,0.1251221544339989,0.1299070725847594,0.1023119706530842,0.0,0.0,0.0,0.0,0.8140123734438652,0.674294222150232,0.4911974725411077,0.3603689298265946,0.5184155432917509,0.3898478529261157,0.3383787076950041,0.222236669430441,0.4493445174800235,0.3229972434709185,0.2094382688667371,0.0787766899530629
qwerty1,0.0,0.0,0.1511507015756848,0.1170879735008773,0.1152854459283207,0.1274076110565239,0.1713427266384291,0.1504849544071922,0.1134716885928312,0.0,0.0,0.0,0.0,1.5074048286590271,1.3499838384991247,0.6532762597632765,0.5301623685240505,0.7770703490040995,0.6625943042942238,1.1262699369636149,0.9922846616713712,0.9252287007377916,0.7564390066808091,0.2310644569003687,0.0793853670320482
qwerty1,0.0,0.0,0.158403732300949,0.1299629443323124,0.0995078483488602,0.1360657912207452,0.124318027136141,0.121959208186601,0.1230797764128341,0.0,0.0,0.0,0.0,0.8494770244852295,0.6834913630146219,0.4477786128303467,0.3114265895270494,0.824564811579205,0.7249580260454418,0.3834382554635994,0.2476319152653707,0.4620063112241775,0.3386859181168509,0.2174226801747278,0.0936860917938138
qwerty1,0.0,0.0,0.1595870124062562,0.1304299940136619,0.0990485561249196,0.136406805002142,0.1224392133107474,0.1219256137836638,0.1208108875978992,0.0,0.0,0.0,0.0,0.8535288486230567,0.6940964912368742,0.4472151687800234,0.3156256198828946,0.8339602491216777,0.7265056855243102,0.3810680190013312,0.2501989833946681,0.4605425225367694,0.3355776576118479,0.2165999034917551,0.094521742332441
qwerty1,0.0,0.0,0.1339496405861812,0.1337483087743435,0.1233305412839924,0.1167631645969845,0.1246179214858742,0.129925177555496,0.1038432844980016,0.0,0.0,0.0,0.0,0.8097994606877594,0.674323908185995,0.4908865601182963,0.3620931120971315,0.512166502484174,0.3929051709449301,0.3378155356097412,0.2212459265535984,0.4448271141280055,0.3221552439641592,0.2063173003211021,0.0790326909125053
qwerty1,0.0,0.0,0.1454528177669218,0.1449009968392321,0.1372565835238877,0.1344473493378493,0.1373220130933111,0.1203681491673921,0.1089396141538793,0.0,0.0,0.0,0.0,0.6362738194082692,0.5008792928744045,0.4349883615447039,0.2948365465386701,0.7698492195436891,0.6424313609939136,0.3740578389781071,0.2359468547935383,0.4243562119540732,0.2927162922544348,0.1817071375066356,0.063213883324507
qwerty1,0.0,0.0,0.1134003320679751,0.1333531880207263,0.1428130303939642,0.1062927388010107,0.1181067713551034,0.1144433172079648,0.112255322236175,0.0,0.0,0.0,0.0,0.8029179637903479,0.6872933742459636,0.3691565810373531,0.2354732838669178,0.768874720179029,0.6304191958594784,0.2819030231714658,0.175051959601335,0.3760664156686208,0.2577206178726801,0.1703970894410258,0.0552174746639278
qwerty1,0.0,0.0,0.1327627899985423,0.1334897142669472,0.1252285618744977,0.1158858505836991,0.1261622911839481,0.129889741339089,0.1030793724908373,0.0,0.0,0.0,0.0,0.8101832079245721,0.6721065313798035,0.4865283751025039,0.3594423772524546,0.5137402333507771,0.3891408319891561,0.3363591139825514,0.2210536804703639,0.4507272007535302,0.319988508479499,0.2091305190332718,0.0795331196537902
qwerty1,0.0,0.0,0.133430949812904,0.1337242624794334,0.123249617713993,0.1156971627478213,0.125627536219017,0.129834474683998,0.1018785251184026,0.0,0.0,0.0,0.0,0.8162999789521459,0.6772325324682965,0.4910501620060964,0.3622326394351665,0.5207710285329896,0.3879523619398935,0.3354613924027712,0.2240633321957337,0.4477380308927727,0.32500558212199,0.2096508661816921,0.0791994282152336
qwerty1,0.0,0.0,0.1578852693503205,0.1288705066308883,0.0997794758630864,0.1369656544372213,0.1246383163396451,0.1234694052878292,0.1230217100853684,0.0,0.0,0.0,0.0,0.8506905349535224,0.6787064078821594,0.4485950201459972,0.3130099675477357,0.8362327705863242,0.7356540750553195,0.3850276534347784,0.248497442933169,0.4538682581794346,0.3397996128416643,0.2180696891553089,0.0954622987334878
qwerty1,0.0,0.0,0.1330190652781546,0.1325024181912157,0.1250530531472041,0.115245209069025,0.1256372814944996,0.1298403740018503,0.1025360295546795,0.0,0.0,0.0,0.0,0.8162188120758035,0.6684958741433796,0.4939080208456973,0.358172017787724,0.5210801110395807,0.3882967950453256,0.33583195910577,0.223519745983975,0.4449181932353958,0.3233827412474984,0.208873176761335,0.0786568475066383
madhu,0.1019,0.0936,0.0,0.0997,0.0979,0.1276,0.0943,0.1211,0.0895,0.2774,0.1755,2.0482,1.9546,5.6361,0.0,1.6609,1.5612,0.7708,0.6729,1.074,0.9464,0.5378,0.4436,0.2317,0.1107
madhu,0.0788,0.1096,0.0,0.0962,0.0901,0.1041,0.0962,0.1097,0.1295,0.2844,0.2056,0.6494,0.5398,3.1666,0.0,0.4681,0.372,1.4245,1.3345,0.7654,0.6613,1.2178,1.1216,0.1812,0.0715
madhu,0.083,0.0989,0.0,0.101,0.0981,0.0707,0.0591,0.0998,0.1161,0.2729,0.19,1.3371,1.2382,2.0364,0.0,0.5182,0.4171,1.3283,1.2302,0.4977,0.4269,0.305,0.2459,0.2775,0.1777
madhu,0.087,0.1381,0.0,0.0654,0.094,0.0901,0.0876,0.1184,0.1122,0.2269,0.14,0.7425,0.6044,1.0522,0.0,0.472,0.4066,0.5739,0.4799,0.5675,0.4774,0.2612,0.1736,0.1944,0.076
madhu,0.1332,0.1285,0.1463,0.0804,0.1086,0.0646,0.088,0.1165,0.1316,0.3235,0.1903,0.2869,0.1584,0.9887,0.8424,0.6463,0.5659,0.6734,0.5648,0.5324,0.4677,0.26,0.172,0.1874,0.0709
madhu,0.0748,0.148,0.0,0.0954,0.0836,0.0893,0.103,0.1075,0.1123,0.1577,0.0828,0.8146,0.6666,0.6844,0.0,0.4124,0.317,0.5654,0.4818,0.4404,0.3511,0.3102,0.2072,0.1709,0.0634
madhu,0.0989,0.1494,0.1434,0.0961,0.0881,0.1048,0.104,0.1178,0.1119,0.1796,0.0806,0.2755,0.1261,0.668,0.5246,0.4989,0.4028,0.5989,0.5108,0.3904,0.2856,0.3367,0.2327,0.1974,0.0796
madhu,0.1421,0.1076,0.1184,0.0734,0.0984,0.07,0.0579,0.1239,0.1168,0.5841,0.4421,1.4192,1.3116,0.8586,0.7402,0.4063,0.3328,0.3138,0.2154,0.4121,0.3421,0.2871,0.2292,0.1985,0.0746
madhu,0.1014573119252916,0.0927575788585957,0.0,0.0990741779840207,0.0978798236424832,0.1272456858583945,0.0937642596820733,0.1206756211127194,0.0894072997621731,0.2776857652344473,0.17651688405384,2.0499715025323053,1.9703413220304336,5.688997499043098,0.0,1.6723109957792308,1.5767138405751773,0.7672809970059336,0.6707558659386991,1.073887601672919,0.953042262769344,0.5406983239220517,0.4401229106068896,0.2314422749678798,0.1097270112811245
madhu,0.0983469306871449,0.1497050792829894,0.1445165959341926,0.0951924429343458,0.0874093492877898,0.1044253269155035,0.1031371148925218,0.1181611050611566,0.1119816591174534,0.1807301996322431,0.0803310066335505,0.277355004335905,0.1269804908544181,0.6669797185375907,0.5247724518836018,0.5026766245054274,0.4007428385397503,0.5985767141984605,0.5123701677642621,0.3899902337332289,0.283085292810137,0.3375920268312367,0.2327786054768157,0.1974391214092467,0.0797954835789625
madhu,0.1011777737368364,0.0921389266547777,0.0,0.0982852326423327,0.0971142267889035,0.1262594993545052,0.0945468046506323,0.120904362586004,0.0896310429094665,0.2793017279215344,0.1764915941373464,2.04594780296074,1.962355158265552,5.7152204998310525,0.0,1.6704958695094678,1.5841160446727482,0.7702762212911224,0.6654654671480124,1.0678125898070563,0.9516481060152934,0.536162637320004,0.4385438738996653,0.2300508901501465,0.1103654116848896
madhu,0.0828105511954407,0.0993596094947528,0.0,0.1000311861731685,0.0990159095012778,0.0705120308169353,0.0595761498149851,0.1002701009396233,0.1162525095772228,0.2745464762928605,0.1891622117264941,1.332287002116449,1.249046221571288,2.046009685711759,0.0,0.5139136402704749,0.419254879564934,1.331093369131397,1.238455998698304,0.4963524673516161,0.4253201980171616,0.30251802423771,0.2471639467161323,0.2784111172838297,0.1771849067704443
madhu,0.100970850029108,0.0926793416900939,0.0,0.0974603803963579,0.0969640685283584,0.1271270412184674,0.0945371854252166,0.1199611778795634,0.0894571256333873,0.2765983449187603,0.1760814524727084,2.036654943588604,1.9638585859902689,5.680589743138174,0.0,1.65397512319386,1.5796220083018284,0.7708991756056675,0.6699503007973834,1.061869659125136,0.9546231011069148,0.5327659995447418,0.4389855385568731,0.2307386921555226,0.1113071074131482
madhu,0.099876764756601,0.1486257941903678,0.1421179795055335,0.0959434890861897,0.0886676142446227,0.1039924824940819,0.1039573603811803,0.118729119302507,0.1118908489080999,0.179967595468679,0.0801830457689791,0.2734223261507634,0.1257675816480285,0.6665901513170709,0.522510960615375,0.4951189528715232,0.4003664558169176,0.6022243992645409,0.5064920589014784,0.3888029462499448,0.2853527590363892,0.3350987786394928,0.2334862028443985,0.1966672339824678,0.0791468450801443
madhu,0.0837566000474767,0.0994920926160886,0.0,0.1014163914684436,0.0990227576477186,0.0704095068709941,0.058784212559666,0.1006640121648552,0.117189078072619,0.2712385947301578,0.1891589775942408,1.3390712081630056,1.2325006318919915,2.018880786462323,0.0,0.5147656681662564,0.4132148763591241,1.3288640971279195,1.2254837210111835,0.501828124441679,0.4270102452608199,0.3039348856916851,0.2455852987422613,0.2788458520151641,0.1762730482186008
madhu,0.0835152830272644,0.0993160034747855,0.0,0.1011808243073434,0.0981307485608958,0.0703239191846893,0.0595168208243897,0.0995835012159123,0.1158262401224875,0.2704385555476782,0.1894418409471443,1.3244818700376308,1.2306565383583372,2.02352157013838,0.0,0.5156601981334629,0.4191826806398301,1.3208443595560069,1.2181303425782517,0.5023835849061923,0.4309572020974096,0.3067219815591396,0.2448728556211921,0.2749647269374749,0.1773002040487779
madhu,0.0985706163659545,0.1499514787571839,0.144059221855417,0.0943292394579261,0.086855986113052,0.1050631211357541,0.1035160628424865,0.1186528072176866,0.111268074460019,0.1804753686224161,0.0801695264310772,0.2781422087704089,0.1282071647793805,0.6729515398577591,0.5230368145458462,0.5043132250208605,0.4037995811576167,0.6030344445802489,0.5149322316126865,0.3910235136269085,0.2846490471176899,0.334818138604708,0.234827939240332,0.1975888869729842,0.0795078353533429
madhu,0.0877330388153278,0.1394716811695836,0.0,0.0648635664529652,0.0945375295712833,0.0905564501284066,0.0873722842982661,0.117593502445155,0.1122774942331077,0.2258653745153467,0.1393106026758675,0.7356608611658577,0.6094725483692147,1.0544830156902247,0.0,0.4690176485216037,0.4073017478489002,0.5717581048377874,0.4785040682282748,0.5629818940152267,0.4750825831325913,0.2601827746962068,0.1752155748424364,0.1947542862714538,0.0766348750302053
madhu,0.1319502065032557,0.1291634239819874,0.1461177042954199,0.0802727430732437,0.1078425254898321,0.0646469160659547,0.0871571654981963,0.1158227437467839,0.1305359893358009,0.323267474340598,0.190230235474516,0.2894183622147014,0.1573560060659038,0.9822417952678134,0.8447521071542676,0.6494444648899317,0.5709298189685317,0.6739968358684649,0.5623482341609038,0.5364532698869366,0.4658816648647539,0.2616369504569958,0.1730344776311994,0.1860566639873642,0.0711218676170769
madhu,0.0862865697741162,0.1381012239350846,0.0,0.0657104314175164,0.0941716768903179,0.0904694985137597,0.0875327421202411,0.1179079945034341,0.1125859945038123,0.2278723829919985,0.1394167197992682,0.735800665218993,0.6048315669384753,1.0493523029208116,0.0,0.4740751760101673,0.4075493244609941,0.5701470706936423,0.4836315757965034,0.5727026440401818,0.4814654206908098,0.2600373848428202,0.1729701041912112,0.1941371707546247,0.0753516186796303
madhu,0.0834382940978292,0.0993334652473338,0.0,0.1013510601838266,0.0979234374766381,0.0702786787627176,0.0595695875765182,0.0991891091396628,0.1165931741091665,0.2717123681248938,0.1909592761844138,1.3412994030882304,1.2436390458064357,2.056630271796904,0.0,0.5153109476527259,0.415809500858303,1.3300180845038925,1.2376830398981626,0.4976608463793439,0.4303426748661441,0.303793513815009,0.2460522659717224,0.2761981458182208,0.1771958928912728
madhu,0.0742107527774705,0.1494760403587829,0.0,0.0947402169377997,0.0835784751922982,0.0897412876501585,0.1037804685835191,0.1083389342124796,0.1126048057198913,0.1585146800432742,0.083579771932825,0.8206976704887391,0.6638968098362462,0.68350698032284,0.0,0.4118856453574203,0.3164953360385487,0.5699929048847893,0.4854101968232183,0.4399747805916246,0.3516448984107987,0.3086459526999646,0.2081494098649074,0.1692992389636193,0.0634003086879633
madhu,0.0835180548764542,0.0998914429256888,0.0,0.1006950178785645,0.0995207406824354,0.0706882494137823,0.0585692269963514,0.1014746354465708,0.117973108509854,0.2720996618939499,0.1903140743694139,1.3479647130540386,1.2387168898887604,2.019710048300209,0.0,0.5195331422687591,0.4164591713559033,1.318995136413275,1.2152379810659366,0.4985255209310187,0.4248136944744486,0.3039459326188318,0.2434234634037323,0.2764643947311077,0.1773867399070038
madhu,0.0843014604497968,0.0999103493950908,0.0,0.1002582445216172,0.0985210002657409,0.0700170701791546,0.0594449919795785,0.0995157988052012,0.1149989968413541,0.2727192587121718,0.189177570056235,1.337436229741563,1.2352408662907686,2.010552319815247,0.0,0.5149066530930103,0.4186076923948706,1.3340123326458528,1.2157761129079516,0.5037639217678644,0.4329947487220111,0.3074729740602301,0.2460546001866135,0.27655787973981,0.1773805167872682
madhu,0.0836226705155794,0.0991929469168941,0.0,0.1004201394657537,0.0988218332647293,0.0711905827626639,0.0580099966811223,0.101252672477438,0.1190428791545203,0.2693816725200946,0.1898839755962322,1.340328920328678,1.2316923846357528,2.027137421256568,0.0,0.5152800221894769,0.4188063465759997,1.3093430933796328,1.223684724297511,0.4966872467770714,0.4208216865171252,0.3011175476200002,0.2442440697519378,0.2744678842381594,0.1780228654311954
madhu,0.1336129564996755,0.1289514939169765,0.1476086925450577,0.0807271986249347,0.1080902698932528,0.0639937853244688,0.0871797878939725,0.1160318687527026,0.1307067806752383,0.3212276457288163,0.1911916361924963,0.2864713729158917,0.1584302938075376,0.9978050567696448,0.8473350567979074,0.6446358536016566,0.5610892151699697,0.6682461479565815,0.5632506050526506,0.5353772348597269,0.4638023879101322,0.2601141007522849,0.1712215900556654,0.187677503100443,0.0708179811649623
madhu,0.0791219140191447,0.1092241537336093,0.0,0.0954691058243608,0.0907061147307911,0.10472932201205,0.0954258061221303,0.1104300283604577,0.1287983957463015,0.2830366829035252,0.2060139146188015,0.6480066760595373,0.5411512234402479,3.1382416928847974,0.0,0.4663705343716827,0.3720263444817518,1.422892854966377,1.3339088573228866,0.7677967484097076,0.6619084227358186,1.2128375847919748,1.1320587251469816,0.1796683469952399,0.0710985452059508
madhu,0.0981858570136333,0.1502774587877372,0.1448856660433971,0.0944444329797037,0.0868393897293066,0.1052938054944416,0.1032444374177507,0.1184107969470414,0.111844104495205,0.181913119729482,0.0794217169144909,0.2768166112066443,0.1293001325015193,0.6711345637790315,0.5191677861593414,0.509273845219717,0.4066052412791645,0.5998096968122907,0.5162917054860826,0.3887665681199917,0.2833075186417961,0.3329650705605789,0.232758493291341,0.1957924733219365,0.0790143029569073
madhu,0.0831959077665985,0.0993970377571535,0.0,0.1002932983920383,0.0999100365479875,0.0708381605936809,0.0591641144348211,0.1007088825457496,0.1170880441535245,0.2722297599935935,0.1877872834911237,1.3302585594045624,1.2504605626478753,2.033963897011013,0.0,0.5137982305958008,0.4153651611364287,1.335026331773922,1.2453729169501004,0.4968440439329946,0.4220455310768088,0.3050088492707549,0.245146570475565,0.2779983498753937,0.1775783856010182
madhu,0.0845360391617438,0.0998333288070852,0.0,0.1016150915440671,0.0998658581461954,0.070446387008961,0.0592675936035338,0.1002454044434981,0.1162560619872621,0.2726007760187273,0.1883567682525903,1.343032880083507,1.244661280675842,2.022430301403529,0.0,0.5181876661572296,0.4145780652708798,1.319111719458662,1.2171658319863417,0.500190562935628,0.4280954082064455,0.3040769931255809,0.2474275141063188,0.2805508887296828,0.176303956715995
madhucharan123,0.3017,0.187,0.2394,0.2562,0.2229,0.2252,0.2249,0.197,0.1438,0.4605,0.1587,1.0291,0.8421,0.6126,0.3732,0.4306,0.1744,0.3024,0.0795,0.5709,0.3457,1.7884,1.5635,0.2606,0.0636
madhucharan123,0.1847,0.1963,0.165,0.2508,0.2128,0.184,0.1565,0.2258,0.1739,0.4387,0.254,0.6717,0.4754,1.0324,0.8674,0.7231,0.4723,0.372,0.1592,0.3097,0.1257,0.3299,0.1734,0.4281,0.2023
madhucharan123,0.1657,0.2046,0.2095,0.2908,0.2449,0.2058,0.1647,0.2591,0.1688,0.261,0.0953,1.0177,0.8131,0.7348,0.5253,2.6361,2.3453,0.2771,0.0322,0.2216,0.0158,0.3702,0.2055,0.1877,-0.0715
madhucharan123,0.1619,0.1489,0.1898,0.2576,0.1871,0.2285,0.1835,0.2079,0.1695,0.1447,-0.0171,0.3382,0.1893,0.743,0.5532,0.3997,0.1421,0.3186,0.1315,0.6435,0.415,0.4057,0.2222,0.2709,0.063
madhucharan123,0.1563,0.1806,0.2145,0.1705,0.189,0.2022,0.1798,0.2123,0.1627,0.1883,0.032,1.3096,1.129,0.2953,0.0808,0.5739,0.4034,0.322,0.133,0.2762,0.074,1.0266,0.8468,0.2761,0.0638
madhucharan123,0.1849,0.1654,0.1745,0.2339,0.193,0.1722,0.1416,0.1771,0.1319,0.1712,-0.0137,0.4497,0.2843,0.4742,0.2998,0.5347,0.3009,0.3668,0.1738,0.3268,0.1545,0.2526,0.111,0.2249,0.0478
madhucharan123,0.1895,0.1835,0.1514,0.162,0.1966,0.1674,0.139,0.1673,0.1339,0.2397,0.0502,1.1055,0.922,0.4835,0.3321,0.4319,0.2699,0.4965,0.2998,0.2503,0.0829,0.187,0.048,0.2313,0.064
madhucharan123,0.1487,0.1705,0.1589,0.2393,0.217,0.1939,0.172,0.2015,0.1766,0.1254,-0.0232,0.3282,0.1577,0.8256,0.6667,0.413,0.1738,0.2965,0.0795,0.2255,0.0316,0.3476,0.1755,0.2404,0.0389
madhucharan123,0.183167440173766,0.1974623871666881,0.1636280749451537,0.2487274854031653,0.2131800279734139,0.1854490159761911,0.1579128772401721,0.2240351229675803,0.1723355300470103,0.4343861493768556,0.2517383966174093,0.6717269180849053,0.4766092464108865,1.0243568405603505,0.8629016176024822,0.7288271905763158,0.4757064525147161,0.3752628828647115,0.1603414415967911,0.3111981589423651,0.1244721553890682,0.3297118021067438,0.1735981665113542,0.42463979470856,0.2016340072330126
madhucharan123,0.18637364704499,0.1960721558404058,0.1646735964053343,0.2494987954860017,0.2133608601653694,0.1850246671088451,0.1553673510893831,0.2249731538392806,0.1749544692745611,0.43754074198998,0.2518140674531045,0.6764891277273627,0.4760173055626949,1.030522831771951,0.8740533129090027,0.728059239002568,0.4755257947222678,0.3694306819280107,0.1581279624877932,0.3116957578959039,0.1247876611234786,0.3292594755288751,0.1737616471922037,0.428567530313545,0.2041763704059166
madhucharan123,0.188057962886875,0.1830360357207689,0.1523073373754691,0.1631352542380711,0.1958093817532378,0.1681988752384107,0.1399618422101912,0.1675248225734588,0.133909292008181,0.2414339924132469,0.0501015554370756,1.0969529598969423,0.9250644605617638,0.4844662435794194,0.3313743331587962,0.4360028397410469,0.271655429528668,0.4934581111294093,0.2996411980370753,0.2507553738639394,0.0824365368254075,0.1857174770217156,0.0482942179884614,0.2331812601152368,0.0638069580689143
madhucharan123,0.1826331089321411,0.1989417185253148,0.1648266695616377,0.2466084935529487,0.2112529621559648,0.1866546353109465,0.1579721581345473,0.2243796435886437,0.1712162908815069,0.4376225125465247,0.2537594666399028,0.6660189246412914,0.4810068553910437,1.0214058463031743,0.8706084808172548,0.7330465629208907,0.4779964664894682,0.374148752048516,0.1591460648162299,0.311160127458332,0.1238290222201454,0.3321178015090029,0.1733630010715659,0.427152592071351,0.2008169032402999
madhucharan123,0.1842273969935026,0.1992208513299856,0.1651675140626304,0.2464113131632617,0.2093904365464616,0.1866416296523423,0.1587760074420194,0.2228801100156986,0.1697951174659414,0.4414343431408103,0.2527696029199099,0.6605314030390327,0.4798662510188023,1.0185305467646624,0.8683964729950021,0.7395671818805292,0.4827311975975429,0.3706722235490164,0.1591513846072443,0.3141853140408571,0.1234423539274706,0.334557540892014,0.1746096521375796,0.4281245585742314,0.2011880902274392
madhucharan123,0.1482529449566972,0.1718532290743548,0.1588297813207442,0.2416396730241813,0.2151238707749743,0.1940581095846572,0.1711262803573439,0.2020859524297347,0.1762494541601337,0.1255043918266545,-0.0233775949084643,0.3304139862665503,0.1584065194990839,0.8276844377039148,0.6697471377348093,0.4121124338246506,0.1725007086671424,0.2949618550661512,0.0795232222806168,0.2240060152620328,0.0317153796764291,0.3476702122547525,0.1769676709564575,0.2396774454020546,0.0385829107309668
madhucharan123,0.164922853512371,0.2043832457864173,0.2081162225370414,0.2922667724307004,0.2436108583469463,0.2044554349381697,0.164329857038829,0.2595457935932738,0.1703685559253855,0.2617424028529091,0.094616493511005,1.009914889879505,0.8185367736777772,0.7280129304265591,0.5299171450512202,2.612897870992844,2.328935665944114,0.2762541323767946,0.0322796721161289,0.2200544054389041,0.015790203187844,0.3711368200420634,0.2049866001391535,0.1870385263988246,-0.0714685737848559
